DateOfDeparture,Departure,Fog-d,Rain-d,Hail-d,Thunder-d,Snow-d
2011-10-23,JFK,0,0,0,0,0
2011-10-24,JFK,0,0,0,0,0
2011-10-25,JFK,0,0,0,0,0
2011-10-26,JFK,0,0,0,0,0
2011-10-27,JFK,0,1,0,0,0
2011-10-28,JFK,0,0,0,0,0
2011-10-29,JFK,1,1,0,0,1
2011-10-30,JFK,0,0,0,0,1
2011-10-31,JFK,0,0,0,0,0
2011-11-01,JFK,0,0,0,0,0
2011-11-02,JFK,0,0,0,0,0
2011-11-03,JFK,0,0,0,0,0
2011-11-04,JFK,0,0,0,0,0
2011-11-05,JFK,0,0,0,0,0
2011-11-06,JFK,0,0,0,0,0
2011-11-07,JFK,0,0,0,0,0
2011-11-08,JFK,0,0,0,0,0
2011-11-09,JFK,1,0,0,0,0
2011-11-10,JFK,1,1,0,0,0
2011-11-11,JFK,0,1,0,0,0
2011-11-12,JFK,0,0,0,0,0
2011-11-13,JFK,0,0,0,0,0
2011-11-14,JFK,0,0,0,0,0
2011-11-15,JFK,0,1,0,0,0
2011-11-16,JFK,0,1,0,0,0
2011-11-17,JFK,0,1,0,0,0
2011-11-18,JFK,0,0,0,0,0
2011-11-19,JFK,0,0,0,0,0
2011-11-20,JFK,0,0,0,0,0
2011-11-21,JFK,0,1,0,0,0
2011-11-22,JFK,0,1,0,0,0
2011-11-23,JFK,0,1,0,0,0
2011-11-24,JFK,0,0,0,0,0
2011-11-25,JFK,0,0,0,0,0
2011-11-26,JFK,0,0,0,0,0
2011-11-27,JFK,0,0,0,0,0
2011-11-28,JFK,0,0,0,0,0
2011-11-29,JFK,0,1,0,0,0
2011-11-30,JFK,0,1,0,0,0
2011-12-01,JFK,0,0,0,0,0
2011-12-02,JFK,0,0,0,0,0
2011-12-03,JFK,0,0,0,0,0
2011-12-04,JFK,0,0,0,0,0
2011-12-05,JFK,1,1,0,0,0
2011-12-06,JFK,0,1,0,0,0
2011-12-07,JFK,0,1,0,0,0
2011-12-08,JFK,0,1,0,0,0
2011-12-09,JFK,0,0,0,0,0
2011-12-10,JFK,0,0,0,0,0
2011-12-11,JFK,0,0,0,0,0
2011-12-12,JFK,0,0,0,0,0
2011-12-13,JFK,0,0,0,0,0
2011-12-14,JFK,0,0,0,0,0
2011-12-15,JFK,0,0,0,0,0
2011-12-16,JFK,0,0,0,0,0
2011-12-17,JFK,0,0,0,0,0
2011-12-18,JFK,0,0,0,0,0
2011-12-19,JFK,0,0,0,0,0
2011-12-20,JFK,0,1,0,0,0
2011-12-21,JFK,0,1,0,1,0
2011-12-22,JFK,0,1,0,0,0
2011-12-23,JFK,0,1,0,0,0
2011-12-24,JFK,0,0,0,0,0
2011-12-25,JFK,0,0,0,0,0
2011-12-26,JFK,0,1,0,0,0
2011-12-27,JFK,0,1,0,0,0
2011-12-28,JFK,0,0,0,0,0
2011-12-29,JFK,0,0,0,0,0
2011-12-30,JFK,0,0,0,0,0
2011-12-31,JFK,0,1,0,0,0
2011-09-01,SFO,0,0,0,0,0
2011-09-02,SFO,0,0,0,0,0
2011-09-03,SFO,0,0,0,0,0
2011-09-04,SFO,0,0,0,0,0
2011-09-05,SFO,0,0,0,0,0
2011-09-06,SFO,0,0,0,0,0
2011-09-07,SFO,0,0,0,0,0
2011-09-08,SFO,1,0,0,0,0
2011-09-09,SFO,0,0,0,0,0
2011-09-10,SFO,0,0,0,0,0
2011-09-11,SFO,0,0,0,0,0
2011-09-12,SFO,0,0,0,0,0
2011-09-13,SFO,0,0,0,0,0
2011-09-14,SFO,0,0,0,0,0
2011-09-15,SFO,0,0,0,0,0
2011-09-16,SFO,0,0,0,0,0
2011-09-17,SFO,0,0,0,0,0
2011-09-18,SFO,0,0,0,0,0
2011-09-19,SFO,0,0,0,0,0
2011-09-20,SFO,0,0,0,0,0
2011-09-21,SFO,1,0,0,0,0
2011-09-22,SFO,0,0,0,0,0
2011-09-23,SFO,0,0,0,0,0
2011-09-24,SFO,1,0,0,0,0
2011-09-25,SFO,0,1,0,0,0
2011-09-26,SFO,0,0,0,0,0
2011-09-27,SFO,0,0,0,0,0
2011-09-28,SFO,0,0,0,0,0
2011-09-29,SFO,0,0,0,0,0
2011-09-30,SFO,0,0,0,0,0
2011-10-01,SFO,0,0,0,0,0
2011-10-02,SFO,0,0,0,0,0
2011-10-03,SFO,0,1,0,0,0
2011-10-04,SFO,0,1,0,0,0
2011-10-05,SFO,0,1,0,0,0
2011-10-06,SFO,0,1,0,0,0
2011-10-07,SFO,0,0,0,0,0
2011-10-08,SFO,0,0,0,0,0
2011-10-09,SFO,0,0,0,0,0
2011-10-10,SFO,0,1,0,0,0
2011-10-11,SFO,0,1,0,0,0
2011-10-12,SFO,0,0,0,0,0
2011-10-13,SFO,0,0,0,0,0
2011-10-14,SFO,0,0,0,0,0
2011-10-15,SFO,0,0,0,0,0
2011-10-16,SFO,0,0,0,0,0
2011-10-17,SFO,0,0,0,0,0
2011-10-18,SFO,0,0,0,0,0
2011-10-19,SFO,0,0,0,0,0
2011-10-20,SFO,0,0,0,0,0
2011-10-21,SFO,0,0,0,0,0
2011-10-22,SFO,0,0,0,0,0
2011-10-23,SFO,0,0,0,0,0
2011-10-24,SFO,0,0,0,0,0
2011-10-25,SFO,0,0,0,0,0
2011-10-26,SFO,0,0,0,0,0
2011-10-27,SFO,0,0,0,0,0
2011-10-28,SFO,0,0,0,0,0
2011-10-29,SFO,0,0,0,0,0
2011-10-30,SFO,0,0,0,0,0
2011-10-31,SFO,0,0,0,0,0
2011-11-01,SFO,0,0,0,0,0
2011-11-02,SFO,0,0,0,0,0
2011-11-03,SFO,0,1,0,0,0
2011-11-04,SFO,0,1,0,0,0
2011-11-05,SFO,0,1,0,0,0
2011-11-06,SFO,0,0,0,0,0
2011-11-07,SFO,0,0,0,0,0
2011-11-08,SFO,0,0,0,0,0
2011-11-09,SFO,0,0,0,0,0
2011-11-10,SFO,0,0,0,0,0
2011-11-11,SFO,0,1,0,0,0
2011-11-12,SFO,0,0,0,0,0
2011-11-13,SFO,0,0,0,0,0
2011-11-14,SFO,0,0,0,0,0
2011-11-15,SFO,0,0,0,0,0
2011-11-16,SFO,0,0,0,0,0
2011-11-17,SFO,0,0,0,0,0
2011-11-18,SFO,0,0,0,0,0
2011-11-19,SFO,0,1,0,0,0
2011-11-20,SFO,0,1,0,0,0
2011-11-21,SFO,0,0,0,0,0
2011-11-22,SFO,0,0,0,0,0
2011-11-23,SFO,0,1,0,0,0
2011-11-24,SFO,0,1,0,0,0
2011-11-25,SFO,0,1,0,0,0
2011-11-26,SFO,0,0,0,0,0
2011-11-27,SFO,0,0,0,0,0
2011-11-28,SFO,1,0,0,0,0
2011-11-29,SFO,1,0,0,0,0
2011-11-30,SFO,1,0,0,0,0
2011-12-01,SFO,0,0,0,0,0
2011-12-02,SFO,0,0,0,0,0
2011-12-03,SFO,0,0,0,0,0
2011-12-04,SFO,0,0,0,0,0
2011-12-05,SFO,0,0,0,0,0
2011-12-06,SFO,0,0,0,0,0
2011-12-07,SFO,0,0,0,0,0
2011-12-08,SFO,0,0,0,0,0
2011-12-09,SFO,0,0,0,0,0
2011-12-10,SFO,0,0,0,0,0
2011-12-11,SFO,0,1,0,0,0
2011-12-12,SFO,0,1,0,0,0
2011-12-13,SFO,0,0,0,0,0
2011-12-14,SFO,0,0,0,0,0
2011-12-15,SFO,0,1,0,0,0
2011-12-16,SFO,0,0,0,0,0
2011-12-17,SFO,0,0,0,0,0
2011-12-18,SFO,1,0,0,0,0
2011-12-19,SFO,0,1,0,0,0
2011-12-20,SFO,0,0,0,0,0
2011-12-21,SFO,0,0,0,0,0
2011-12-22,SFO,0,0,0,0,0
2011-12-23,SFO,0,0,0,0,0
2011-12-24,SFO,0,0,0,0,0
2011-12-25,SFO,0,0,0,0,0
2011-12-26,SFO,0,0,0,0,0
2011-12-27,SFO,0,0,0,0,0
2011-12-28,SFO,0,0,0,0,0
2011-12-29,SFO,1,0,0,0,0
2011-12-30,SFO,0,0,0,0,0
2011-12-31,SFO,0,0,0,0,0
2011-09-01,CLT,0,0,0,0,0
2011-09-02,CLT,0,1,0,1,0
2011-09-03,CLT,1,0,0,0,0
2011-09-04,CLT,0,0,0,0,0
2011-09-05,CLT,0,1,0,1,0
2011-09-06,CLT,0,1,0,0,0
2011-09-07,CLT,0,0,0,0,0
2011-09-08,CLT,0,0,0,0,0
2011-09-09,CLT,0,0,0,0,0
2011-09-10,CLT,0,0,0,0,0
2011-09-11,CLT,0,0,0,0,0
2011-09-12,CLT,0,0,0,0,0
2011-09-13,CLT,0,0,0,0,0
2011-09-14,CLT,0,0,0,0,0
2011-09-15,CLT,0,0,0,0,0
2011-09-16,CLT,0,0,0,0,0
2011-09-17,CLT,0,0,0,0,0
2011-09-18,CLT,0,0,0,0,0
2011-09-19,CLT,0,0,0,0,0
2011-09-20,CLT,0,0,0,0,0
2011-09-21,CLT,0,1,0,0,0
2011-09-22,CLT,0,1,0,0,0
2011-09-23,CLT,0,1,0,0,0
2011-09-24,CLT,0,1,0,0,0
2011-09-25,CLT,1,1,0,1,0
2011-09-26,CLT,0,1,0,1,0
2011-09-27,CLT,0,1,0,1,0
2011-09-28,CLT,0,0,0,0,0
2011-09-29,CLT,0,0,0,0,0
2011-09-30,CLT,0,0,0,0,0
2011-10-01,CLT,0,0,0,0,0
2011-10-02,CLT,0,0,0,0,0
2011-10-03,CLT,0,0,0,0,0
2011-10-04,CLT,0,0,0,0,0
2011-10-05,CLT,0,0,0,0,0
2011-10-06,CLT,0,0,0,0,0
2011-10-07,CLT,0,0,0,0,0
2011-10-08,CLT,0,0,0,0,0
2011-10-09,CLT,0,0,0,0,0
2011-10-10,CLT,0,1,0,0,0
2011-10-11,CLT,0,1,0,0,0
2011-10-12,CLT,0,1,0,0,0
2011-10-13,CLT,0,1,0,0,0
2011-10-14,CLT,0,1,0,0,0
2011-10-15,CLT,0,0,0,0,0
2011-10-16,CLT,0,0,0,0,0
2011-10-17,CLT,0,0,0,0,0
2011-10-18,CLT,0,1,0,0,0
2011-10-19,CLT,0,1,0,0,0
2011-10-20,CLT,0,0,0,0,0
2011-10-21,CLT,0,0,0,0,0
2011-10-22,CLT,0,0,0,0,0
2011-10-23,CLT,0,0,0,0,0
2011-10-24,CLT,0,0,0,0,0
2011-10-25,CLT,0,0,0,0,0
2011-10-26,CLT,0,0,0,0,0
2011-10-27,CLT,0,0,0,0,0
2011-10-28,CLT,0,1,0,0,0
2011-10-29,CLT,0,1,0,0,0
2011-10-30,CLT,0,0,0,0,0
2011-10-31,CLT,0,0,0,0,0
2011-11-01,CLT,0,0,0,0,0
2011-11-02,CLT,0,0,0,0,0
2011-11-03,CLT,0,1,0,0,0
2011-11-04,CLT,0,1,0,0,0
2011-11-05,CLT,0,0,0,0,0
2011-11-06,CLT,0,0,0,0,0
2011-11-07,CLT,0,0,0,0,0
2011-11-08,CLT,0,0,0,0,0
2011-11-09,CLT,0,0,0,0,0
2011-11-10,CLT,0,1,0,0,0
2011-11-11,CLT,0,0,0,0,0
2011-11-12,CLT,0,0,0,0,0
2011-11-13,CLT,0,0,0,0,0
2011-11-14,CLT,0,0,0,0,0
2011-11-15,CLT,0,1,0,0,0
2011-11-16,CLT,0,1,0,0,0
2011-11-17,CLT,0,1,0,0,0
2011-11-18,CLT,0,0,0,0,0
2011-11-19,CLT,0,0,0,0,0
2011-11-20,CLT,0,0,0,0,0
2011-11-21,CLT,0,1,0,0,0
2011-11-22,CLT,1,1,0,0,0
2011-11-23,CLT,0,1,0,0,0
2011-11-24,CLT,0,0,0,0,0
2011-11-25,CLT,0,0,0,0,0
2011-11-26,CLT,0,0,0,0,0
2011-11-27,CLT,0,0,0,0,0
2011-11-28,CLT,0,1,0,0,0
2011-11-29,CLT,0,1,0,0,0
2011-11-30,CLT,0,0,0,0,0
2011-12-01,CLT,0,0,0,0,0
2011-12-02,CLT,0,0,0,0,0
2011-12-03,CLT,0,0,0,0,0
2011-12-04,CLT,0,0,0,0,0
2011-12-05,CLT,0,1,0,0,0
2011-12-06,CLT,1,1,0,0,0
2011-12-07,CLT,0,1,0,0,0
2011-12-08,CLT,0,0,0,0,0
2011-12-09,CLT,0,0,0,0,0
2011-12-10,CLT,0,0,0,0,0
2011-12-11,CLT,0,0,0,0,0
2011-12-12,CLT,0,1,0,0,0
2011-12-13,CLT,0,0,0,0,0
2011-12-14,CLT,0,0,0,0,0
2011-12-15,CLT,0,0,0,0,0
2011-12-16,CLT,0,1,0,0,0
2011-12-17,CLT,0,0,0,0,0
2011-12-18,CLT,0,0,0,0,0
2011-12-19,CLT,0,0,0,0,0
2011-12-20,CLT,0,1,0,0,0
2011-12-21,CLT,0,1,0,0,0
2011-12-22,CLT,0,1,0,0,0
2011-12-23,CLT,0,0,0,0,0
2011-12-24,CLT,0,0,0,0,0
2011-12-25,CLT,1,0,0,0,0
2011-12-26,CLT,1,0,0,0,0
2011-12-27,CLT,0,1,0,0,0
2011-12-28,CLT,0,0,0,0,0
2011-12-29,CLT,0,0,0,0,0
2011-12-30,CLT,0,0,0,0,0
2011-12-31,CLT,0,0,0,0,0
2011-09-01,LAS,0,0,0,0,0
2011-09-02,LAS,0,0,0,0,0
2011-09-03,LAS,0,0,0,0,0
2011-09-04,LAS,0,0,0,0,0
2011-09-05,LAS,0,1,0,0,0
2011-09-06,LAS,0,0,0,0,0
2011-09-07,LAS,0,0,0,0,0
2011-09-08,LAS,0,0,0,0,0
2011-09-09,LAS,0,0,0,0,0
2011-09-10,LAS,0,0,0,1,0
2011-09-11,LAS,0,1,0,1,0
2011-09-12,LAS,0,1,0,1,0
2011-09-13,LAS,0,1,0,1,0
2011-09-14,LAS,1,1,0,1,0
2011-09-15,LAS,0,0,0,0,0
2011-09-16,LAS,0,0,0,0,0
2011-09-17,LAS,0,0,0,0,0
2011-09-18,LAS,0,0,0,0,0
2011-09-19,LAS,0,0,0,0,0
2011-09-20,LAS,0,0,0,0,0
2011-09-21,LAS,0,0,0,0,0
2011-09-22,LAS,0,0,0,0,0
2011-09-23,LAS,0,0,0,0,0
2011-09-24,LAS,0,1,0,1,0
2011-09-25,LAS,0,0,0,0,0
2011-09-26,LAS,0,0,0,0,0
2011-09-27,LAS,0,0,0,0,0
2011-09-28,LAS,0,0,0,0,0
2011-09-29,LAS,0,0,0,0,0
2011-09-30,LAS,0,1,0,1,0
2011-10-01,LAS,0,1,0,0,0
2011-10-02,LAS,0,0,0,0,0
2011-10-03,LAS,0,1,0,1,0
2011-10-04,LAS,0,1,0,1,0
2011-10-05,LAS,0,1,0,0,0
2011-10-06,LAS,0,1,0,1,0
2011-10-07,LAS,0,0,0,0,0
2011-10-08,LAS,0,0,0,0,0
2011-10-09,LAS,0,0,0,0,0
2011-10-10,LAS,0,0,0,0,0
2011-10-11,LAS,0,0,0,0,0
2011-10-12,LAS,0,0,0,0,0
2011-10-13,LAS,0,0,0,0,0
2011-10-14,LAS,0,0,0,0,0
2011-10-15,LAS,0,0,0,0,0
2011-10-16,LAS,0,0,0,0,0
2011-10-17,LAS,0,0,0,0,0
2011-10-18,LAS,0,0,0,0,0
2011-10-19,LAS,0,0,0,0,0
2011-10-20,LAS,0,0,0,0,0
2011-10-21,LAS,0,0,0,0,0
2011-10-22,LAS,0,0,0,0,0
2011-10-23,LAS,0,0,0,0,0
2011-10-24,LAS,0,0,0,0,0
2011-10-25,LAS,0,0,0,0,0
2011-10-26,LAS,0,1,0,0,0
2011-10-27,LAS,0,0,0,0,0
2011-10-28,LAS,0,0,0,0,0
2011-10-29,LAS,0,0,0,0,0
2011-10-30,LAS,0,0,0,0,0
2011-10-31,LAS,0,0,0,0,0
2011-11-01,LAS,0,0,0,0,0
2011-11-02,LAS,0,0,0,0,0
2011-11-03,LAS,0,0,0,0,0
2011-11-04,LAS,0,1,0,0,0
2011-11-05,LAS,0,0,0,0,0
2011-11-06,LAS,0,0,0,0,0
2011-11-07,LAS,0,0,0,0,0
2011-11-08,LAS,0,0,0,0,0
2011-11-09,LAS,0,0,0,0,0
2011-11-10,LAS,0,0,0,0,0
2011-11-11,LAS,0,0,0,0,0
2011-11-12,LAS,0,0,0,0,0
2011-11-13,LAS,0,0,0,0,0
2011-11-14,LAS,0,0,0,0,0
2011-11-15,LAS,0,0,0,0,0
2011-11-16,LAS,0,0,0,0,0
2011-11-17,LAS,0,0,0,0,0
2011-11-18,LAS,0,0,0,0,0
2011-11-19,LAS,0,0,0,0,0
2011-11-20,LAS,0,0,0,0,0
2011-11-21,LAS,0,0,0,0,0
2011-11-22,LAS,0,0,0,0,0
2011-11-23,LAS,0,0,0,0,0
2011-11-24,LAS,0,0,0,0,0
2011-11-25,LAS,0,0,0,0,0
2011-11-26,LAS,0,0,0,0,0
2011-11-27,LAS,0,0,0,0,0
2011-11-28,LAS,0,0,0,0,0
2011-11-29,LAS,0,0,0,0,0
2011-11-30,LAS,0,1,0,0,0
2011-12-01,LAS,0,1,0,0,0
2011-12-02,LAS,0,1,0,0,0
2011-12-03,LAS,0,0,0,0,0
2011-12-04,LAS,0,0,0,0,0
2011-12-05,LAS,0,0,0,0,0
2011-12-06,LAS,0,0,0,0,0
2011-12-07,LAS,0,0,0,0,0
2011-12-08,LAS,0,0,0,0,0
2011-12-09,LAS,0,0,0,0,0
2011-12-10,LAS,0,0,0,0,0
2011-12-11,LAS,0,0,0,0,0
2011-12-12,LAS,0,1,0,0,0
2011-12-13,LAS,1,0,0,0,0
2011-12-14,LAS,0,0,0,0,0
2011-12-15,LAS,0,0,0,0,0
2011-12-16,LAS,0,0,0,0,0
2011-12-17,LAS,0,0,0,0,0
2011-12-18,LAS,0,1,0,0,0
2011-12-19,LAS,0,0,0,0,0
2011-12-20,LAS,0,0,0,0,0
2011-12-21,LAS,0,0,0,0,0
2011-12-22,LAS,0,0,0,0,0
2011-12-23,LAS,0,0,0,0,0
2011-12-24,LAS,0,0,0,0,0
2011-12-25,LAS,0,0,0,0,0
2011-12-26,LAS,0,0,0,0,0
2011-12-27,LAS,0,0,0,0,0
2011-12-28,LAS,0,0,0,0,0
2011-12-29,LAS,0,0,0,0,0
2011-12-30,LAS,0,0,0,0,0
2011-12-31,LAS,0,0,0,0,0
2011-09-01,PHX,0,0,0,0,0
2011-09-02,PHX,0,1,0,0,0
2011-09-03,PHX,0,0,0,0,0
2011-09-04,PHX,0,0,0,0,0
2011-09-05,PHX,0,0,0,0,0
2011-09-06,PHX,0,0,0,0,0
2011-09-07,PHX,0,0,0,0,0
2011-09-08,PHX,0,0,0,0,0
2011-09-09,PHX,0,0,0,1,0
2011-09-10,PHX,0,0,0,1,0
2011-09-11,PHX,0,0,0,1,0
2011-09-12,PHX,0,0,0,0,0
2011-09-13,PHX,0,1,0,0,0
2011-09-14,PHX,0,0,0,0,0
2011-09-15,PHX,0,0,0,0,0
2011-09-16,PHX,0,0,0,0,0
2011-09-17,PHX,0,0,0,0,0
2011-09-18,PHX,0,0,0,0,0
2011-09-19,PHX,0,0,0,0,0
2011-09-20,PHX,0,0,0,0,0
2011-09-21,PHX,0,0,0,0,0
2011-09-22,PHX,0,0,0,0,0
2011-09-23,PHX,0,0,0,0,0
2011-09-24,PHX,0,0,0,0,0
2011-09-25,PHX,0,0,0,0,0
2011-09-26,PHX,0,0,0,0,0
2011-09-27,PHX,0,0,0,0,0
2011-09-28,PHX,0,0,0,0,0
2011-09-29,PHX,0,0,0,0,0
2011-09-30,PHX,0,0,0,0,0
2011-10-01,PHX,0,0,0,0,0
2011-10-02,PHX,0,0,0,0,0
2011-10-03,PHX,0,0,0,0,0
2011-10-04,PHX,0,1,0,1,0
2011-10-05,PHX,0,0,0,0,0
2011-10-06,PHX,0,1,0,0,0
2011-10-07,PHX,0,0,0,0,0
2011-10-08,PHX,0,0,0,0,0
2011-10-09,PHX,0,0,0,0,0
2011-10-10,PHX,0,0,0,0,0
2011-10-11,PHX,0,0,0,0,0
2011-10-12,PHX,0,0,0,0,0
2011-10-13,PHX,0,0,0,0,0
2011-10-14,PHX,0,0,0,0,0
2011-10-15,PHX,0,0,0,0,0
2011-10-16,PHX,0,0,0,0,0
2011-10-17,PHX,0,0,0,0,0
2011-10-18,PHX,0,0,0,0,0
2011-10-19,PHX,0,0,0,0,0
2011-10-20,PHX,0,0,0,0,0
2011-10-21,PHX,0,0,0,0,0
2011-10-22,PHX,0,0,0,0,0
2011-10-23,PHX,0,0,0,0,0
2011-10-24,PHX,0,0,0,0,0
2011-10-25,PHX,0,1,0,0,0
2011-10-26,PHX,0,1,0,0,0
2011-10-27,PHX,0,0,0,0,0
2011-10-28,PHX,0,0,0,0,0
2011-10-29,PHX,0,0,0,0,0
2011-10-30,PHX,0,0,0,0,0
2011-10-31,PHX,0,0,0,0,0
2011-11-01,PHX,0,0,0,0,0
2011-11-02,PHX,0,0,0,0,0
2011-11-03,PHX,0,0,0,0,0
2011-11-04,PHX,0,1,0,1,0
2011-11-05,PHX,0,1,0,0,0
2011-11-06,PHX,0,0,0,0,0
2011-11-07,PHX,0,1,0,0,0
2011-11-08,PHX,0,0,0,0,0
2011-11-09,PHX,0,0,0,0,0
2011-11-10,PHX,0,0,0,0,0
2011-11-11,PHX,0,0,0,0,0
2011-11-12,PHX,0,1,0,0,0
2011-11-13,PHX,0,1,0,0,0
2011-11-14,PHX,0,0,0,0,0
2011-11-15,PHX,0,0,0,0,0
2011-11-16,PHX,0,0,0,0,0
2011-11-17,PHX,0,0,0,0,0
2011-11-18,PHX,0,0,0,0,0
2011-11-19,PHX,0,0,0,0,0
2011-11-20,PHX,0,0,0,0,0
2011-11-21,PHX,0,1,0,0,0
2011-11-22,PHX,0,0,0,0,0
2011-11-23,PHX,0,0,0,0,0
2011-11-24,PHX,0,0,0,0,0
2011-11-25,PHX,0,0,0,0,0
2011-11-26,PHX,0,0,0,0,0
2011-11-27,PHX,0,0,0,0,0
2011-11-28,PHX,0,0,0,0,0
2011-11-29,PHX,0,0,0,0,0
2011-11-30,PHX,0,0,0,0,0
2011-12-01,PHX,0,1,0,0,0
2011-12-02,PHX,0,0,0,0,0
2011-12-03,PHX,0,1,0,0,0
2011-12-04,PHX,0,0,0,0,0
2011-12-05,PHX,0,1,0,0,0
2011-12-06,PHX,0,0,0,0,0
2011-12-07,PHX,0,0,0,0,0
2011-12-08,PHX,0,0,0,0,0
2011-12-09,PHX,0,0,0,0,0
2011-12-10,PHX,0,0,0,0,0
2011-12-11,PHX,0,0,0,0,0
2011-12-12,PHX,0,1,0,0,0
2011-12-13,PHX,0,1,0,0,0
2011-12-14,PHX,0,0,0,0,0
2011-12-15,PHX,0,0,0,0,0
2011-12-16,PHX,0,0,0,0,0
2011-12-17,PHX,0,0,0,0,0
2011-12-18,PHX,0,1,0,0,0
2011-12-19,PHX,0,0,0,0,0
2011-12-20,PHX,0,1,0,0,0
2011-12-21,PHX,0,0,0,0,0
2011-12-22,PHX,0,0,0,0,0
2011-12-23,PHX,0,0,0,0,0
2011-12-24,PHX,0,0,0,0,0
2011-12-25,PHX,0,0,0,0,0
2011-12-26,PHX,0,0,0,0,0
2011-12-27,PHX,0,0,0,0,0
2011-12-28,PHX,0,0,0,0,0
2011-12-29,PHX,0,0,0,0,0
2011-12-30,PHX,0,0,0,0,0
2011-12-31,PHX,0,0,0,0,0
2011-09-01,IAH,0,0,0,0,0
2011-09-02,IAH,0,0,0,0,0
2011-09-03,IAH,0,1,0,0,0
2011-09-04,IAH,0,1,0,0,0
2011-09-05,IAH,0,0,0,0,0
2011-09-06,IAH,0,0,0,0,0
2011-09-07,IAH,0,0,0,0,0
2011-09-08,IAH,0,0,0,0,0
2011-09-09,IAH,0,0,0,0,0
2011-09-10,IAH,0,0,0,0,0
2011-09-11,IAH,0,0,0,0,0
2011-09-12,IAH,0,0,0,0,0
2011-09-13,IAH,0,0,0,0,0
2011-09-14,IAH,0,0,0,0,0
2011-09-15,IAH,0,0,0,0,0
2011-09-16,IAH,0,0,0,0,0
2011-09-17,IAH,0,1,0,1,0
2011-09-18,IAH,0,1,0,0,0
2011-09-19,IAH,0,1,0,1,0
2011-09-20,IAH,0,0,0,0,0
2011-09-21,IAH,0,0,0,0,0
2011-09-22,IAH,0,0,0,0,0
2011-09-23,IAH,0,0,0,0,0
2011-09-24,IAH,0,0,0,0,0
2011-09-25,IAH,0,0,0,0,0
2011-09-26,IAH,0,0,0,0,0
2011-09-27,IAH,0,1,0,1,0
2011-09-28,IAH,0,0,0,0,0
2011-09-29,IAH,0,1,0,1,0
2011-09-30,IAH,0,0,0,0,0
2011-10-01,IAH,0,0,0,0,0
2011-10-02,IAH,0,0,0,0,0
2011-10-03,IAH,0,0,0,0,0
2011-10-04,IAH,0,0,0,0,0
2011-10-05,IAH,0,0,0,0,0
2011-10-06,IAH,0,0,0,0,0
2011-10-07,IAH,0,0,0,0,0
2011-10-08,IAH,0,0,0,0,0
2011-10-09,IAH,1,1,0,1,0
2011-10-10,IAH,0,0,0,0,0
2011-10-11,IAH,0,0,0,0,0
2011-10-12,IAH,0,0,0,0,0
2011-10-13,IAH,0,0,0,0,0
2011-10-14,IAH,0,0,0,0,0
2011-10-15,IAH,0,0,0,0,0
2011-10-16,IAH,1,0,0,0,0
2011-10-17,IAH,1,0,0,0,0
2011-10-18,IAH,0,0,0,0,0
2011-10-19,IAH,0,0,0,0,0
2011-10-20,IAH,0,0,0,0,0
2011-10-21,IAH,0,0,0,0,0
2011-10-22,IAH,0,0,0,0,0
2011-10-23,IAH,0,1,0,0,0
2011-10-24,IAH,0,0,0,0,0
2011-10-25,IAH,0,0,0,0,0
2011-10-26,IAH,0,0,0,0,0
2011-10-27,IAH,0,1,0,0,0
2011-10-28,IAH,0,1,0,0,0
2011-10-29,IAH,0,0,0,0,0
2011-10-30,IAH,0,0,0,0,0
2011-10-31,IAH,0,0,0,0,0
2011-11-01,IAH,0,0,0,0,0
2011-11-02,IAH,0,0,0,0,0
2011-11-03,IAH,0,1,0,0,0
2011-11-04,IAH,0,0,0,0,0
2011-11-05,IAH,0,0,0,0,0
2011-11-06,IAH,0,0,0,0,0
2011-11-07,IAH,0,1,0,0,0
2011-11-08,IAH,1,1,0,1,0
2011-11-09,IAH,0,1,0,0,0
2011-11-10,IAH,0,0,0,0,0
2011-11-11,IAH,0,0,0,0,0
2011-11-12,IAH,0,1,0,0,0
2011-11-13,IAH,0,1,0,0,0
2011-11-14,IAH,0,0,0,0,0
2011-11-15,IAH,0,1,0,1,0
2011-11-16,IAH,0,0,0,0,0
2011-11-17,IAH,0,0,0,0,0
2011-11-18,IAH,0,0,0,0,0
2011-11-19,IAH,0,0,0,0,0
2011-11-20,IAH,0,1,0,0,0
2011-11-21,IAH,0,1,0,0,0
2011-11-22,IAH,1,1,0,1,0
2011-11-23,IAH,0,0,0,0,0
2011-11-24,IAH,0,0,0,0,0
2011-11-25,IAH,0,0,0,0,0
2011-11-26,IAH,0,1,0,0,0
2011-11-27,IAH,0,0,0,0,0
2011-11-28,IAH,0,0,0,0,0
2011-11-29,IAH,0,0,0,0,0
2011-11-30,IAH,0,0,0,0,0
2011-12-01,IAH,0,0,0,0,0
2011-12-02,IAH,0,0,0,0,0
2011-12-03,IAH,0,1,0,0,0
2011-12-04,IAH,0,1,0,0,0
2011-12-05,IAH,0,1,0,1,0
2011-12-06,IAH,0,1,0,0,0
2011-12-07,IAH,0,0,0,0,0
2011-12-08,IAH,0,0,0,0,0
2011-12-09,IAH,0,0,0,0,0
2011-12-10,IAH,0,0,0,0,0
2011-12-11,IAH,0,1,0,0,0
2011-12-12,IAH,0,0,0,0,0
2011-12-13,IAH,0,0,0,0,0
2011-12-14,IAH,0,1,0,0,0
2011-12-15,IAH,0,1,0,0,0
