DateOfDeparture,Departure,Arrival,Mean_Temp
2011-09-06,LAX,EWR,24.855488
2011-09-06,LAX,IAH,25.308728
2011-09-06,LAX,JFK,36.276144
2011-09-06,LAX,LAS,29.778896
2011-09-06,LAX,ORD,32.808888
2011-09-06,LAX,SEA,27.757024
2011-09-06,LAX,SFO,35.470824
2011-09-06,LGA,ATL,30.116
2011-09-06,LGA,BOS,31.476968
2011-09-06,LGA,CLT,25.330424
2011-09-06,LGA,DFW,27.337328
2011-09-06,LGA,DTW,24.792208
2011-09-06,LGA,MIA,22.463968
2011-09-06,LGA,ORD,35.620928
2011-09-06,MCO,ATL,29.640048
2011-09-06,MCO,EWR,23.754512
2011-09-06,MCO,PHL,23.306984
2011-09-06,MIA,ATL,26.114096
2011-09-06,MIA,JFK,24.524912
2011-09-06,MIA,LGA,26.315896
2011-09-06,MSP,ATL,26.740864
2011-09-06,MSP,DEN,25.9578
2011-09-06,MSP,ORD,28.536432
2011-09-06,ORD,ATL,30.269744
2011-09-06,ORD,BOS,33.688208
2011-09-06,ORD,DEN,28.167472
2011-09-06,ORD,DFW,35.024616
2011-09-06,ORD,DTW,26.97968
2011-09-06,ORD,EWR,29.368376
2011-09-06,ORD,IAH,27.138688
2011-09-06,ORD,LAS,24.79448
2011-09-06,ORD,LAX,34.511512
2011-09-06,ORD,LGA,37.703616
2011-09-06,ORD,MSP,32.514136
2011-09-06,ORD,PHL,30.347696
2011-09-06,ORD,PHX,25.842856
2011-09-06,ORD,SEA,27.192128
2011-09-06,ORD,SFO,31.53736
2011-09-06,PHL,ATL,31.175208
2011-09-06,PHL,BOS,27.94588
2011-09-06,PHL,DFW,27.353568
2011-09-06,PHL,MCO,24.110304
2011-09-06,PHL,ORD,30.474928
2011-09-06,PHX,DEN,28.568
2011-09-06,PHX,ORD,25.012752
2011-09-06,SEA,DEN,27.86576
2011-09-06,SEA,LAX,27.689288
2011-09-06,SEA,ORD,27.202424
2011-09-06,SEA,SFO,27.90504
2011-09-06,SFO,ATL,23.713912
2011-09-06,SFO,BOS,30.182248
2011-09-06,SFO,DEN,27.039008
2011-09-06,SFO,DFW,26.013632
2011-09-06,SFO,EWR,27.927288
2011-09-06,SFO,JFK,35.390832
2011-09-06,SFO,LAS,25.708376
2011-09-06,SFO,LAX,34.899904
2011-09-06,SFO,ORD,32.933168
2011-09-06,SFO,SEA,30.008008
2011-09-07,ATL,BOS,28.465752
2011-09-07,ATL,CLT,24.465656
2011-09-07,ATL,DEN,25.710344
2011-09-07,ATL,DFW,28.219552
2011-09-07,ATL,DTW,21.35924
2011-09-07,ATL,EWR,24.485192
2011-09-07,ATL,LAX,27.41872
2011-09-07,ATL,LGA,32.4734
2011-09-07,ATL,MCO,30.0356
2011-09-07,ATL,MIA,22.28556
2011-09-07,ATL,MSP,26.121016
2011-09-07,ATL,ORD,28.799288
2011-09-07,ATL,PHL,28.323744
2011-09-07,ATL,SFO,25.666624
2011-09-07,BOS,ATL,26.975464
2011-09-07,BOS,EWR,28.441064
2011-09-07,BOS,LAX,22.586832
2011-09-07,BOS,LGA,36.489448
2011-09-07,BOS,ORD,30.83716
2011-09-07,BOS,PHL,28.183416
2011-09-07,BOS,SFO,27.976
2011-09-07,CLT,ATL,25.124904
2011-09-07,CLT,LGA,26.763072
2011-09-07,DEN,ATL,24.908816
2011-09-07,DEN,DFW,27.98948
2011-09-07,DEN,LAS,24.07724
2011-09-07,DEN,LAX,28.472928
2011-09-07,DEN,MSP,26.2776
2011-09-07,DEN,ORD,25.16148
2011-09-07,DEN,PHX,26.283048
2011-09-07,DEN,SEA,27.07016
2011-09-07,DEN,SFO,26.5342
2011-09-07,DFW,ATL,30.516496
2011-09-07,DFW,BOS,22.938096
2011-09-07,DFW,DEN,25.05448
2011-09-07,DFW,LAS,21.059232
2011-09-07,DFW,LAX,26.57232
2011-09-07,DFW,LGA,28.963048
2011-09-07,DFW,ORD,31.332688
2011-09-07,DFW,PHL,22.956416
2011-09-07,DFW,SFO,26.181736
2011-09-07,DTW,ATL,24.208032
2011-09-07,DTW,LGA,25.222912
2011-09-07,DTW,ORD,29.491496
2011-09-07,EWR,ATL,25.91728
2011-09-07,EWR,BOS,25.886432
2011-09-07,EWR,LAX,24.814464
2011-09-07,EWR,MCO,27.974344
2011-09-07,EWR,ORD,31.081272
2011-09-07,EWR,SFO,26.141464
2011-09-07,IAH,LAX,22.856464
2011-09-07,IAH,ORD,25.222944
2011-09-07,JFK,LAS,22.610568
2011-09-07,JFK,LAX,35.824408
2011-09-07,JFK,MCO,22.248648
2011-09-07,JFK,MIA,25.856896
2011-09-07,JFK,SFO,33.444976
2011-09-07,LAS,DEN,21.235984
2011-09-07,LAS,DFW,21.48924
2011-09-07,LAS,JFK,25.459592
2011-09-07,LAS,LAX,30.62492
2011-09-07,LAS,ORD,22.590408
2011-09-07,LAS,SFO,23.982112
2011-09-07,LAX,ATL,25.769976
2011-09-07,LAX,BOS,24.872264
2011-09-07,LAX,DEN,25.812984
2011-09-07,LAX,DFW,28.101016
2011-09-07,LAX,EWR,27.454472
2011-09-07,LAX,IAH,22.619464
2011-09-07,LAX,JFK,36.969864
2011-09-07,LAX,LAS,30.687392
2011-09-07,LAX,ORD,31.759968
2011-09-07,LAX,SEA,24.978248
2011-09-07,LAX,SFO,34.724408
2011-09-07,LGA,ATL,32.786816
2011-09-07,LGA,BOS,36.776216
2011-09-07,LGA,CLT,26.179608
2011-09-07,LGA,DFW,28.22628
2011-09-07,LGA,DTW,25.593784
2011-09-07,LGA,MIA,22.375272
2011-09-07,LGA,ORD,36.111864
2011-09-07,MCO,ATL,26.434664
2011-09-07,MCO,EWR,24.62924
2011-09-07,MCO,PHL,21.778608
2011-09-07,MIA,ATL,20.549488
2011-09-07,MIA,JFK,27.427296
2011-09-07,MIA,LGA,24.731152
2011-09-07,MSP,ATL,22.142232
2011-09-07,MSP,DEN,24.398576
2011-09-07,MSP,ORD,30.648424
2011-09-07,ORD,ATL,27.699336
2011-09-07,ORD,BOS,30.327208
2011-09-07,ORD,DEN,28.141344
2011-09-07,ORD,DFW,31.452392
2011-09-07,ORD,DTW,26.393848
2011-09-07,ORD,EWR,26.77804
2011-09-07,ORD,IAH,23.740512
2011-09-07,ORD,LAS,23.6514
2011-09-07,ORD,LAX,31.076904
2011-09-07,ORD,LGA,37.170472
2011-09-07,ORD,MSP,32.643432
2011-09-07,ORD,PHL,28.577008
2011-09-07,ORD,PHX,23.244632
2011-09-07,ORD,SEA,26.221976
2011-09-07,ORD,SFO,30.278784
2011-09-07,PHL,ATL,29.09064
2011-09-07,PHL,BOS,28.322152
2011-09-07,PHL,DFW,23.765792
2011-09-07,PHL,MCO,20.80036
2011-09-07,PHL,ORD,28.53796
2011-09-07,PHX,DEN,25.074992
2011-09-07,PHX,ORD,23.619344
2011-09-07,SEA,DEN,23.207608
2011-09-07,SEA,LAX,25.78688
2011-09-07,SEA,ORD,26.982888
2011-09-07,SEA,SFO,27.888008
2011-09-07,SFO,ATL,24.764464
2011-09-07,SFO,BOS,24.79808
2011-09-07,SFO,DEN,26.090928
2011-09-07,SFO,DFW,23.031016
2011-09-07,SFO,EWR,27.4316
2011-09-07,SFO,JFK,31.31428
2011-09-07,SFO,LAS,25.231472
2011-09-07,SFO,LAX,34.478784
2011-09-07,SFO,ORD,29.15012
2011-09-07,SFO,SEA,28.710936
2011-09-08,ATL,BOS,27.657336
2011-09-08,ATL,CLT,23.671944
2011-09-08,ATL,DEN,24.760336
2011-09-08,ATL,DFW,31.697944
2011-09-08,ATL,DTW,23.087168
2011-09-08,ATL,EWR,25.265328
2011-09-08,ATL,LAX,24.499712
2011-09-08,ATL,LGA,32.95968
2011-09-08,ATL,MCO,29.594288
2011-09-08,ATL,MIA,24.816792
2011-09-08,ATL,MSP,21.39728
2011-09-08,ATL,ORD,30.463272
2011-09-08,ATL,PHL,27.661696
2011-09-08,ATL,SFO,23.352632
2011-09-08,BOS,ATL,26.300096
2011-09-08,BOS,EWR,28.106904
2011-09-08,BOS,LAX,24.393016
2011-09-08,BOS,LGA,34.732792
2011-09-08,BOS,ORD,33.33876
2011-09-08,BOS,PHL,31.028872
2011-09-08,BOS,SFO,27.513992
2011-09-08,CLT,ATL,25.697088
2011-09-08,CLT,LGA,25.881728
2011-09-08,DEN,ATL,24.324968
2011-09-08,DEN,DFW,27.996312
2011-09-08,DEN,LAS,24.412512
2011-09-08,DEN,LAX,28.326888
2011-09-08,DEN,MSP,23.915056
2011-09-08,DEN,ORD,26.414152
2011-09-08,DEN,PHX,27.477552
2011-09-08,DEN,SEA,23.589896
2011-09-08,DEN,SFO,27.001072
2011-09-08,DFW,ATL,32.610952
2011-09-08,DFW,BOS,23.6632
2011-09-08,DFW,DEN,25.826128
2011-09-08,DFW,LAS,26.739496
2011-09-08,DFW,LAX,27.689672
2011-09-08,DFW,LGA,25.508496
2011-09-08,DFW,ORD,33.972136
2011-09-08,DFW,PHL,24.616776
2011-09-08,DFW,SFO,26.22408
2011-09-08,DTW,ATL,21.98248
2011-09-08,DTW,LGA,25.536056
2011-09-08,DTW,ORD,28.046864
2011-09-08,EWR,ATL,26.268984
2011-09-08,EWR,BOS,27.447192
2011-09-08,EWR,LAX,24.442312
2011-09-08,EWR,MCO,20.63444
2011-09-08,EWR,ORD,32.233944
2011-09-08,EWR,SFO,25.95604
2011-09-08,IAH,LAX,23.540376
2011-09-08,IAH,ORD,26.102368
2011-09-08,JFK,LAS,27.466872
2011-09-08,JFK,LAX,33.410192
2011-09-08,JFK,MCO,19.85428
2011-09-08,JFK,MIA,25.516952
2011-09-08,JFK,SFO,33.59444
2011-09-08,LAS,DEN,25.325408
2011-09-08,LAS,DFW,19.404032
2011-09-08,LAS,JFK,24.289832
2011-09-08,LAS,LAX,29.319296
2011-09-08,LAS,ORD,22.855792
2011-09-08,LAS,SFO,25.232064
2011-09-08,LAX,ATL,27.9728
2011-09-08,LAX,BOS,24.45916
2011-09-08,LAX,DEN,27.092504
2011-09-08,LAX,DFW,27.23516
2011-09-08,LAX,EWR,27.584768
2011-09-08,LAX,IAH,25.1746
2011-09-08,LAX,JFK,38.05476
2011-09-08,LAX,LAS,34.007616
2011-09-08,LAX,ORD,31.041304
2011-09-08,LAX,SEA,26.04772
2011-09-08,LAX,SFO,35.09116
2011-09-08,LGA,ATL,34.01292
2011-09-08,LGA,BOS,36.521408
2011-09-08,LGA,CLT,26.203952
2011-09-08,LGA,DFW,28.961472
2011-09-08,LGA,DTW,26.878744
2011-09-08,LGA,MIA,25.552136
2011-09-08,LGA,ORD,39.879176
2011-09-08,MCO,ATL,27.699912
2011-09-08,MCO,EWR,23.796192
2011-09-08,MCO,PHL,21.639488
2011-09-08,MIA,ATL,22.942944
2011-09-08,MIA,JFK,24.98144
2011-09-08,MIA,LGA,22.381008
2011-09-08,MSP,ATL,27.16156
2011-09-08,MSP,DEN,25.004792
2011-09-08,MSP,ORD,33.095576
2011-09-08,ORD,ATL,32.742976
2011-09-08,ORD,BOS,29.790536
2011-09-08,ORD,DEN,28.713704
2011-09-08,ORD,DFW,33.343064
2011-09-08,ORD,DTW,30.66
2011-09-08,ORD,EWR,30.918832
2011-09-08,ORD,IAH,23.985768
2011-09-08,ORD,LAS,29.103048
2011-09-08,ORD,LAX,32.034008
2011-09-08,ORD,LGA,39.16516
2011-09-08,ORD,MSP,30.023088
2011-09-08,ORD,PHL,32.438152
2011-09-08,ORD,PHX,25.379704
2011-09-08,ORD,SEA,24.581752
2011-09-08,ORD,SFO,31.207968
2011-09-08,PHL,ATL,31.246504
2011-09-08,PHL,BOS,27.927376
2011-09-08,PHL,DFW,23.41964
2011-09-08,PHL,MCO,21.99672
2011-09-08,PHL,ORD,29.149184
2011-09-08,PHX,DEN,26.785944
2011-09-08,PHX,ORD,25.2154
2011-09-08,SEA,DEN,26.91692
2011-09-08,SEA,LAX,26.095384
2011-09-08,SEA,ORD,25.22308
2011-09-08,SEA,SFO,27.761432
2011-09-08,SFO,ATL,25.115024
2011-09-08,SFO,BOS,27.175904
2011-09-08,SFO,DEN,27.966512
2011-09-08,SFO,DFW,26.778808
2011-09-08,SFO,EWR,27.23152
2011-09-08,SFO,JFK,32.705552
2011-09-08,SFO,LAS,26.956768
2011-09-08,SFO,LAX,35.724536
2011-09-08,SFO,ORD,32.852272
2011-09-08,SFO,SEA,28.761688
2011-09-09,ATL,BOS,25.907384
2011-09-09,ATL,CLT,25.579056
2011-09-09,ATL,DEN,24.195168
2011-09-09,ATL,DFW,29.410408
2011-09-09,ATL,DTW,27.03996
2011-09-09,ATL,EWR,25.343704
2011-09-09,ATL,LAX,26.655264
2011-09-09,ATL,LGA,31.009992
2011-09-09,ATL,MCO,29.399928
2011-09-09,ATL,MIA,24.726432
2011-09-09,ATL,MSP,25.245352
2011-09-09,ATL,ORD,31.1812
2011-09-09,ATL,PHL,26.481568
2011-09-09,ATL,SFO,23.272856
2011-09-09,BOS,ATL,26.663768
2011-09-09,BOS,EWR,26.087152
2011-09-09,BOS,LAX,25.706928
2011-09-09,BOS,LGA,32.096888
2011-09-09,BOS,ORD,29.869928
2011-09-09,BOS,PHL,26.403344
2011-09-09,BOS,SFO,29.244584
2011-09-09,CLT,ATL,25.304872
2011-09-09,CLT,LGA,24.273232
2011-09-09,DEN,ATL,25.40716
2011-09-09,DEN,DFW,29.216856
2011-09-09,DEN,LAS,24.492576
2011-09-09,DEN,LAX,26.020088
2011-09-09,DEN,MSP,25.485376
2011-09-09,DEN,ORD,26.774088
2011-09-09,DEN,PHX,23.700136
2011-09-09,DEN,SEA,24.108216
2011-09-09,DEN,SFO,26.2164
2011-09-09,DFW,ATL,31.46216
2011-09-09,DFW,BOS,25.51632
2011-09-09,DFW,DEN,27.932592
2011-09-09,DFW,LAS,25.218512
2011-09-09,DFW,LAX,26.2286
2011-09-09,DFW,LGA,26.003584
2011-09-09,DFW,ORD,31.917552
2011-09-09,DFW,PHL,25.175552
2011-09-09,DFW,SFO,23.56116
2011-09-09,DTW,ATL,23.790944
2011-09-09,DTW,LGA,26.9132
2011-09-09,DTW,ORD,25.562672
2011-09-09,EWR,ATL,24.121264
2011-09-09,EWR,BOS,27.253152
2011-09-09,EWR,LAX,27.896152
2011-09-09,EWR,MCO,24.11528
2011-09-09,EWR,ORD,29.955256
2011-09-09,EWR,SFO,28.766976
2011-09-09,IAH,LAX,23.917832
2011-09-09,IAH,ORD,27.323824
2011-09-09,JFK,LAS,27.232904
2011-09-09,JFK,LAX,36.6124
2011-09-09,JFK,MCO,23.700712
2011-09-09,JFK,MIA,27.00628
2011-09-09,JFK,SFO,33.230112
2011-09-09,LAS,DEN,25.639528
2011-09-09,LAS,DFW,23.645984
2011-09-09,LAS,JFK,24.740192
2011-09-09,LAS,LAX,28.806888
2011-09-09,LAS,ORD,26.4666
2011-09-09,LAS,SFO,28.989984
2011-09-09,LAX,ATL,26.87384
2011-09-09,LAX,BOS,25.34128
2011-09-09,LAX,DEN,28.805896
2011-09-09,LAX,DFW,27.020736
2011-09-09,LAX,EWR,25.699232
2011-09-09,LAX,IAH,24.840928
2011-09-09,LAX,JFK,37.717752
2011-09-09,LAX,LAS,34.183912
2011-09-09,LAX,ORD,32.642432
2011-09-09,LAX,SEA,25.789712
2011-09-09,LAX,SFO,32.927576
2011-09-09,LGA,ATL,34.81316
2011-09-09,LGA,BOS,33.834528
2011-09-09,LGA,CLT,29.334048
2011-09-09,LGA,DFW,27.468296
2011-09-09,LGA,DTW,30.430568
2011-09-09,LGA,MIA,26.857296
2011-09-09,LGA,ORD,35.931656
2011-09-09,MCO,ATL,31.862344
2011-09-09,MCO,EWR,29.461408
2011-09-09,MCO,PHL,26.840312
2011-09-09,MIA,ATL,24.62508
2011-09-09,MIA,JFK,25.199672
2011-09-09,MIA,LGA,22.744984
2011-09-09,MSP,ATL,24.520176
2011-09-09,MSP,DEN,24.886072
2011-09-09,MSP,ORD,33.62816
2011-09-09,ORD,ATL,27.874928
2011-09-09,ORD,BOS,29.062248
2011-09-09,ORD,DEN,25.46432
2011-09-09,ORD,DFW,30.856808
2011-09-09,ORD,DTW,26.592376
2011-09-09,ORD,EWR,30.004304
2011-09-09,ORD,IAH,25.199984
2011-09-09,ORD,LAS,27.638872
2011-09-09,ORD,LAX,30.37708
2011-09-09,ORD,LGA,35.187576
2011-09-09,ORD,MSP,30.021192
2011-09-09,ORD,PHL,28.618568
2011-09-09,ORD,PHX,24.458704
2011-09-09,ORD,SEA,26.695808
2011-09-09,ORD,SFO,32.265016
2011-09-09,PHL,ATL,28.148344
2011-09-09,PHL,BOS,27.180136
2011-09-09,PHL,DFW,24.672384
2011-09-09,PHL,MCO,20.961728
2011-09-09,PHL,ORD,30.573248
2011-09-09,PHX,DEN,27.756728
2011-09-09,PHX,ORD,25.94332
2011-09-09,SEA,DEN,25.374144
2011-09-09,SEA,LAX,28.074128
2011-09-09,SEA,ORD,27.082736
2011-09-09,SEA,SFO,29.798392
2011-09-09,SFO,ATL,28.293008
2011-09-09,SFO,BOS,27.667216
2011-09-09,SFO,DEN,27.908608
2011-09-09,SFO,DFW,24.831072
2011-09-09,SFO,EWR,28.002176
2011-09-09,SFO,JFK,31.827784
2011-09-09,SFO,LAS,29.354544
2011-09-09,SFO,LAX,33.250808
2011-09-09,SFO,ORD,31.117512
2011-09-09,SFO,SEA,27.735864
2011-09-10,ATL,BOS,21.417896
2011-09-10,ATL,CLT,18.542072
2011-09-10,ATL,DEN,19.784024
2011-09-10,ATL,DFW,23.092256
2011-09-10,ATL,DTW,17.738312
2011-09-10,ATL,EWR,18.383808
2011-09-10,ATL,LAX,27.249688
2011-09-10,ATL,LGA,26.531248
2011-09-10,ATL,MCO,24.944056
2011-09-10,ATL,MIA,19.260072
2011-09-10,ATL,MSP,20.315392
2011-09-10,ATL,ORD,21.25268
2011-09-10,ATL,PHL,21.217128
2011-09-10,ATL,SFO,24.807256
2011-09-10,BOS,ATL,20.35124
2011-09-10,BOS,EWR,15.179032
2011-09-10,BOS,LAX,21.942352
2011-09-10,BOS,LGA,14.645184
2011-09-10,BOS,ORD,27.667024
2011-09-10,BOS,PHL,16.204856
2011-09-10,BOS,SFO,25.451968
2011-09-10,CLT,ATL,14.623672
2011-09-10,CLT,LGA,14.845976
2011-09-10,DEN,ATL,20.867968
2011-09-10,DEN,DFW,20.4546
2011-09-10,DEN,LAS,20.676792
2011-09-10,DEN,LAX,22.663416
2011-09-10,DEN,MSP,17.978776
2011-09-10,DEN,ORD,20.600056
2011-09-10,DEN,PHX,19.55956
2011-09-10,DEN,SEA,21.796832
2011-09-10,DEN,SFO,21.719448
2011-09-10,DFW,ATL,23.695328
2011-09-10,DFW,BOS,17.253496
2011-09-10,DFW,DEN,18.111392
2011-09-10,DFW,LAS,21.16888
2011-09-10,DFW,LAX,25.771528
2011-09-10,DFW,LGA,22.61288
2011-09-10,DFW,ORD,24.200752
2011-09-10,DFW,PHL,18.198912
2011-09-10,DFW,SFO,25.026264
2011-09-10,DTW,ATL,20.394072
2011-09-10,DTW,LGA,20.529656
2011-09-10,DTW,ORD,21.648872
2011-09-10,EWR,ATL,19.730952
2011-09-10,EWR,BOS,16.492648
2011-09-10,EWR,LAX,23.476256
2011-09-10,EWR,MCO,22.542008
2011-09-10,EWR,ORD,24.343584
2011-09-10,EWR,SFO,24.195152
2011-09-10,IAH,LAX,23.132176
2011-09-10,IAH,ORD,21.789248
2011-09-10,JFK,LAS,24.256368
2011-09-10,JFK,LAX,32.690624
2011-09-10,JFK,MCO,21.129256
2011-09-10,JFK,MIA,24.148648
2011-09-10,JFK,SFO,29.469056
2011-09-10,LAS,DEN,22.336704
2011-09-10,LAS,DFW,21.214944
2011-09-10,LAS,JFK,25.895328
2011-09-10,LAS,LAX,30.167432
2011-09-10,LAS,ORD,25.860016
2011-09-10,LAS,SFO,24.320096
2011-09-10,LAX,ATL,26.29824
2011-09-10,LAX,BOS,22.65376
2011-09-10,LAX,DEN,26.255656
2011-09-10,LAX,DFW,27.29828
2011-09-10,LAX,EWR,25.93584
2011-09-10,LAX,IAH,22.679784
2011-09-10,LAX,JFK,35.423872
2011-09-10,LAX,LAS,33.57828
2011-09-10,LAX,ORD,31.774696
2011-09-10,LAX,SEA,28.16384
2011-09-10,LAX,SFO,31.246744
2011-09-10,LGA,ATL,26.821624
2011-09-10,LGA,BOS,14.575296
2011-09-10,LGA,CLT,16.543008
2011-09-10,LGA,DFW,23.610768
2011-09-10,LGA,DTW,22.354152
2011-09-10,LGA,MIA,23.455696
2011-09-10,LGA,ORD,31.097504
2011-09-10,MCO,ATL,22.895224
2011-09-10,MCO,EWR,20.791344
2011-09-10,MCO,PHL,22.723808
2011-09-10,MIA,ATL,19.818016
2011-09-10,MIA,JFK,25.182768
2011-09-10,MIA,LGA,23.01428
2011-09-10,MSP,ATL,20.979552
2011-09-10,MSP,DEN,17.88388
2011-09-10,MSP,ORD,20.96392
2011-09-10,ORD,ATL,21.188664
2011-09-10,ORD,BOS,26.45528
2011-09-10,ORD,DEN,22.031984
2011-09-10,ORD,DFW,27.413792
2011-09-10,ORD,DTW,21.758528
2011-09-10,ORD,EWR,24.269992
2011-09-10,ORD,IAH,22.692536
2011-09-10,ORD,LAS,23.222352
2011-09-10,ORD,LAX,27.523936
2011-09-10,ORD,LGA,30.460496
2011-09-10,ORD,MSP,20.461704
2011-09-10,ORD,PHL,20.959616
2011-09-10,ORD,PHX,21.472856
2011-09-10,ORD,SEA,25.119896
2011-09-10,ORD,SFO,27.722896
2011-09-10,PHL,ATL,19.636896
2011-09-10,PHL,BOS,16.788712
2011-09-10,PHL,DFW,17.285096
2011-09-10,PHL,MCO,18.660344
2011-09-10,PHL,ORD,20.363976
2011-09-10,PHX,DEN,17.268544
2011-09-10,PHX,ORD,19.117624
2011-09-10,SEA,DEN,21.413048
2011-09-10,SEA,LAX,25.903352
2011-09-10,SEA,ORD,25.0552
2011-09-10,SEA,SFO,25.365448
2011-09-10,SFO,ATL,21.660408
2011-09-10,SFO,BOS,25.528064
2011-09-10,SFO,DEN,23.543568
2011-09-10,SFO,DFW,22.053216
2011-09-10,SFO,EWR,23.998048
2011-09-10,SFO,JFK,30.3224
2011-09-10,SFO,LAS,23.377656
2011-09-10,SFO,LAX,27.625704
2011-09-10,SFO,ORD,28.806504
2011-09-10,SFO,SEA,22.471136
2011-09-11,ATL,BOS,26.048856
2011-09-11,ATL,CLT,21.8322
2011-09-11,ATL,DEN,24.81964
2011-09-11,ATL,DFW,27.436752
2011-09-11,ATL,DTW,23.394592
2011-09-11,ATL,EWR,26.199944
2011-09-11,ATL,LAX,27.812848
2011-09-11,ATL,LGA,29.80456
2011-09-11,ATL,MCO,26.102944
2011-09-11,ATL,MIA,20.916472
2011-09-11,ATL,MSP,23.788696
2011-09-11,ATL,ORD,26.316968
2011-09-11,ATL,PHL,28.461664
2011-09-11,ATL,SFO,28.018032
2011-09-11,BOS,ATL,23.49484
2011-09-11,BOS,EWR,22.66848
2011-09-11,BOS,LAX,26.443512
2011-09-11,BOS,LGA,21.08344
2011-09-11,BOS,ORD,30.826488
2011-09-11,BOS,PHL,23.157648
2011-09-11,BOS,SFO,27.574232
2011-09-11,CLT,ATL,22.330672
2011-09-11,CLT,LGA,21.2098
2011-09-11,DEN,ATL,24.316232
2011-09-11,DEN,DFW,29.123896
2011-09-11,DEN,LAS,23.891104
2011-09-11,DEN,LAX,27.687408
2011-09-11,DEN,MSP,24.804856
2011-09-11,DEN,ORD,26.124744
2011-09-11,DEN,PHX,24.994384
2011-09-11,DEN,SEA,24.560736
2011-09-11,DEN,SFO,26.293616
2011-09-11,DFW,ATL,29.89396
2011-09-11,DFW,BOS,25.333104
2011-09-11,DFW,DEN,24.103968
2011-09-11,DFW,LAS,26.578976
2011-09-11,DFW,LAX,29.42616
2011-09-11,DFW,LGA,25.398816
2011-09-11,DFW,ORD,32.13752
2011-09-11,DFW,PHL,23.545256
2011-09-11,DFW,SFO,25.389576
2011-09-11,DTW,ATL,24.079072
2011-09-11,DTW,LGA,28.472352
2011-09-11,DTW,ORD,25.916208
2011-09-11,EWR,ATL,25.227848
2011-09-11,EWR,BOS,22.328872
2011-09-11,EWR,LAX,26.276376
2011-09-11,EWR,MCO,23.36956
2011-09-11,EWR,ORD,29.46996
2011-09-11,EWR,SFO,27.46756
2011-09-11,IAH,LAX,25.069744
2011-09-11,IAH,ORD,27.373072
2011-09-11,JFK,LAS,26.298584
2011-09-11,JFK,LAX,35.681648
2011-09-11,JFK,MCO,22.70556
2011-09-11,JFK,MIA,25.605392
2011-09-11,JFK,SFO,32.139392
2011-09-11,LAS,DEN,28.032032
2011-09-11,LAS,DFW,24.68716
2011-09-11,LAS,JFK,27.040984
2011-09-11,LAS,LAX,35.176016
2011-09-11,LAS,ORD,27.241896
2011-09-11,LAS,SFO,27.332816
2011-09-11,LAX,ATL,27.667848
2011-09-11,LAX,BOS,26.557888
2011-09-11,LAX,DEN,25.982192
2011-09-11,LAX,DFW,30.565368
2011-09-11,LAX,EWR,28.09604
2011-09-11,LAX,IAH,26.328616
2011-09-11,LAX,JFK,35.19612
2011-09-11,LAX,LAS,31.75496
2011-09-11,LAX,ORD,31.546792
2011-09-11,LAX,SEA,28.442368
2011-09-11,LAX,SFO,31.535032
2011-09-11,LGA,ATL,29.722712
2011-09-11,LGA,BOS,21.615328
2011-09-11,LGA,CLT,19.763408
2011-09-11,LGA,DFW,25.366312
2011-09-11,LGA,DTW,24.247024
2011-09-11,LGA,MIA,22.528688
2011-09-11,LGA,ORD,33.326296
2011-09-11,MCO,ATL,28.308296
2011-09-11,MCO,EWR,26.048352
2011-09-11,MCO,PHL,22.232848
2011-09-11,MIA,ATL,23.525144
2011-09-11,MIA,JFK,26.985568
2011-09-11,MIA,LGA,24.749208
2011-09-11,MSP,ATL,23.029208
2011-09-11,MSP,DEN,22.50708
2011-09-11,MSP,ORD,24.85656
2011-09-11,ORD,ATL,25.16252
2011-09-11,ORD,BOS,31.108952
2011-09-11,ORD,DEN,23.961688
2011-09-11,ORD,DFW,29.610928
2011-09-11,ORD,DTW,21.485864
2011-09-11,ORD,EWR,26.627344
2011-09-11,ORD,IAH,25.860568
2011-09-11,ORD,LAS,26.35724
2011-09-11,ORD,LAX,32.078048
2011-09-11,ORD,LGA,34.869728
2011-09-11,ORD,MSP,26.824768
2011-09-11,ORD,PHL,25.672704
2011-09-11,ORD,PHX,23.160872
2011-09-11,ORD,SEA,28.889976
2011-09-11,ORD,SFO,31.052856
2011-09-11,PHL,ATL,26.816024
2011-09-11,PHL,BOS,23.97644
2011-09-11,PHL,DFW,22.595528
2011-09-11,PHL,MCO,23.761856
2011-09-11,PHL,ORD,28.309008
2011-09-11,PHX,DEN,23.79432
2011-09-11,PHX,ORD,23.802624
2011-09-11,SEA,DEN,26.36136
2011-09-11,SEA,LAX,27.654744
2011-09-11,SEA,ORD,27.38604
2011-09-11,SEA,SFO,25.963888
2011-09-11,SFO,ATL,25.933928
2011-09-11,SFO,BOS,29.496592
2011-09-11,SFO,DEN,23.699232
2011-09-11,SFO,DFW,24.264064
2011-09-11,SFO,EWR,28.74224
2011-09-11,SFO,JFK,33.990864
2011-09-11,SFO,LAS,25.844512
2011-09-11,SFO,LAX,32.020272
2011-09-11,SFO,ORD,32.494296
2011-09-11,SFO,SEA,27.272216
2011-09-12,ATL,BOS,28.863592
2011-09-12,ATL,CLT,24.31488
2011-09-12,ATL,DEN,28.957488
2011-09-12,ATL,DFW,34.29492
2011-09-12,ATL,DTW,23.944472
2011-09-12,ATL,EWR,27.944904
2011-09-12,ATL,LAX,31.026368
2011-09-12,ATL,LGA,35.551584
2011-09-12,ATL,MCO,29.476856
